DEPO_CODE|SKU|NOP|SYS_DATE|SYSTEM|SYS_DATE1|Y
002|F000000360001000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000362000500|39|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000362001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000362004000|11|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000387000500|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000387001000|84|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000387004000|75|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000401000500|88|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000401001000|279|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000432000500|11|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000432001000|144|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000432004000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000435000500|388|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000435001000|132|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000435004000|138|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000437000500|274|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000437001000|89|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000437004000|73|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000441000500|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000441001000|29|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000441004000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000533020000|9|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000553000500|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000606000500|176|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000606020000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000634001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000634004000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000661000500|374|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000661001000|239|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000661004000|67|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000661020000|13|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000712000500|9|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000712001000|300|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000712004000|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000770000500|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000800000500|7|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000800001000|37|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000805000500|200|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000805001000|78|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000805004000|28|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000E61001000|144|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000H60000500|592|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000H60001000|138|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000H60004000|114|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000H61000500|142|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000000H61004000|127|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020000020000|10|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020134000500|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020160004000|8|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020530020000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020561000500|3|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020634020000|7|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000020800001000|156|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000030991000500|1968|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000030991004000|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040023000050|916|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040023000100|1220|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040023000200|710|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040134000050|140|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040134000100|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040134000200|90|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040160000050|640|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040160000100|580|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040160000200|270|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040166000200|20|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040263000050|433|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040263000100|120|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040263000200|200|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040317000050|880|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040317000200|150|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040360000050|60|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040360000100|445|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040360000200|140|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040401000050|640|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040401000100|1336|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040401000200|125|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040416000050|980|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040416000100|860|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040416000200|480|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040432000050|2060|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040432000100|1640|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040432000200|570|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040530000050|1360|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040530000100|480|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040530000200|180|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040533000050|539|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040533000100|359|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040533000200|1550|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040561000050|460|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040561000100|1340|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040561000200|380|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040634000050|1800|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040634000100|1930|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040634000200|1390|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040665000050|129|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040665000200|90|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040800000050|1347|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000040800000200|730|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060133002001|83|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060133010001|65|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060133020001|59|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060144002001|76|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060144005001|64|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060144010001|30|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060144020001|49|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060186002001|59|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060186005001|329|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060186010001|32|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060186020001|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060203002001|298|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060203005001|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060203010001|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060203020001|42|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060209002001|104|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060209010001|70|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060209020001|53|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060222002001|200|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060222005001|32|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060222010001|30|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060222020001|70|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060295002001|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060295005001|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060295010001|9|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060295020001|79|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060297002001|143|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060297005001|253|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060297010001|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060297020001|56|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060302020001|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060306002001|368|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060306005001|104|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060306010001|53|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060306020001|65|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060325002001|146|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060325005001|108|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060325010001|38|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060325020001|7|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060330002001|92|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060330005001|52|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060330010001|21|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060330020001|13|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060356005001|116|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060356010001|28|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060356020001|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060407002001|157|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060407005001|82|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060407010001|14|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060407020001|50|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060411002001|72|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060411005001|76|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060411010001|68|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060411020001|11|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060455002001|104|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060455010001|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060455020001|61|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060712002001|72|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060712005001|24|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060712010001|45|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060712020001|58|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060751002001|132|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060751005001|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060751010001|28|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060751020001|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060D68002001|68|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060D68005001|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000060D68010001|34|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000T0991000090|626|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000T0991000300|568|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000U0991001000|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000U0991004000|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000V0991000900|24|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000V0991003600|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000V0991020000|7|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000W0991000985|18|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000W0991003940|25|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000Y0991000900|70|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000Y0991003600|72|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0000Y0991020000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000120991001001|164|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000120991005001|106|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000120991010001|43|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000120991020001|57|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000150991001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000150991004000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000160471001000|65|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000160471004000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000170991000900|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000170991003600|16|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190000005002|240|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190000025001|187|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190016005002|193|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190184005002|125|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190184025001|34|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190200025001|46|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190209005002|75|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190209025001|69|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190224005002|60|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190224025001|26|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190238005002|198|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190238025001|114|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190303025001|91|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190306005002|136|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190306025001|51|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190319005002|145|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190319025001|59|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190320025001|27|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190410005002|55|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190410025001|39|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190412005002|145|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190412025001|49|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190427025001|3|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190473005002|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190473025001|26|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190604005002|100|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190604025001|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190753005002|50|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190753025001|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000190N43005002|9|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230166001000|84|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230166004000|32|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230426004000|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230533004000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230533020000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230772001000|115|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000230772004000|28|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000280426001000|54|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000280426004000|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000280533001000|77|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000280533004000|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000280772001000|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002E0991000500|112|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002L0991000500|264|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002L0991001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N0001005001|61|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N007F000101|59|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N007F000501|77|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N0991026001|32|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N0CC9000101|59|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002N0CC9000501|78|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002T0991001000|70|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0002T0991020000|14|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000340991005001|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000350991002001|48|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000350991005001|56|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000350991010001|63|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000350991020009|49|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000390991003600|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0003O0991000500|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000400991000900|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000410991000900|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000410991003600|80|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000420991000900|0|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000420991003600|124|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000420991009000|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000420991020000|17|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000450991000900|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000450991003600|120|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000460991009000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000470991000900|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000470991003600|52|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000470991009000|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000470991020000|67|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0004H0991001000|20|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0004N0991020000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000580991003600|119|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0005V00H1001000|20|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000620984018650|249|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000620985002001|281|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000630984018000|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000630985003001|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000630986000500|167|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000630986001000|204|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000650991000900|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000650991003600|80|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000650991009000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000670991000900|114|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000670991003600|25|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000680991009000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000680991018000|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0006C0991210001|8|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000720000001000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000720000004000|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000720403000500|8|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000720403004000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000730991004000|73|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000730991010000|7|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000730991020000|14|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740991000200|319|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740991000500|2926|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740991001000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740991004000|42|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740SR6000200|100|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740SR6000500|84|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000740SR6001000|60|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000760991001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000760991004000|4|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000770991001000|147|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000770991020000|14|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000790991004000|2|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000830991000900|106|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000830991020000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000900H64004001|119|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000900V20000500|10|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000910000001000|6|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000910000020000|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000980991000500|248|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000980991001000|168|06/07/2021|SYSTEM|06/07/2021|Y|
002|F000980991004000|35|06/07/2021|SYSTEM|06/07/2021|Y|
002|F0009Q0991000500|1919|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001780991004000|21|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001780991020000|8|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001800991001000|64|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001800991003600|1|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001800991004000|132|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001800991020000|28|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001810991004000|88|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001810991020000|15|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001890000001000|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001890000010000|12|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001890000020000|5|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001980991000900|35|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001980991003600|52|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001980991009000|11|06/07/2021|SYSTEM|06/07/2021|Y|
002|F001980991020000|9|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002730GA0001000|52|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002730GA1001000|67|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002730GA2001000|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002730GA3001000|47|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002730GA4001000|68|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GA5001000|64|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GA6001000|56|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GA7001000|36|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GA8001000|70|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GA9001000|40|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GB0001000|61|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GB1001000|50|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GB2001000|65|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002740GB3001000|58|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002750G04001000|10|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002750G17001000|22|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002930000004000|11|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002940000001000|150|06/07/2021|SYSTEM|06/07/2021|Y|
002|F002940000010000|10|06/07/2021|SYSTEM|06/07/2021|Y|
