DEPO_CODE|SKU|NOP|SYS_DATE|SYSTEM|SYS_DATE1|Y
002|F000000304001000|282|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000304004000|128|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000356000500|272|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000356001000|174|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000356004000|124|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000360004000|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000362000500|40|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000362001000|3|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000362004000|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000387004000|48|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000401000500|112|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000401001000|280|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000401004000|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000416001000|612|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000432000500|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000432001000|2|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000435004000|106|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000437000500|152|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000437001000|348|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000437004000|216|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000441001000|11|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000441004000|29|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000533000500|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000533001000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000553000500|96|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000553001000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000606000500|118|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000634004000|3|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000661000500|272|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000661001000|246|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000661004000|74|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000661020000|5|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000712000500|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000712001000|318|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000712004000|3|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000770000500|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000800000500|1607|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000800001000|55|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000805000500|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000805001000|216|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000E61001000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000E61004000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H60000500|448|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H60001000|198|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H60004000|78|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H61000500|176|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H61001000|512|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000000H61004000|44|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020134000500|16|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020160004000|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020432001000|155|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020530020000|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020561000500|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020634020000|7|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000020800001000|150|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000030991000500|2048|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000030991004000|131|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000030991010000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040023000050|3400|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040023000100|100|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040023000200|1645|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040134000050|680|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040134000100|80|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040134000200|580|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040160000050|400|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040160000100|860|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040160000200|590|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040166000100|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040263000050|400|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040263000100|50|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040263000200|240|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040317000050|1320|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040360000100|640|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040360000200|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040401000050|680|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040401000100|1699|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040401000200|130|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040416000050|1160|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040416000100|1020|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040416000200|650|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040432000050|2520|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040432000100|2160|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040432000200|880|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040530000050|1580|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040530000100|940|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040530000200|430|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040533000050|979|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040533000100|730|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040533000200|1790|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040561000100|170|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040634000050|1880|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040634000100|2080|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040634000200|1450|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040665000050|302|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040665000200|130|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040800000050|100|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000040800000100|2340|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060093010001|25|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060093020001|14|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060133002001|188|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060133010001|25|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060133020001|44|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060144002001|228|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060144005001|252|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060144010001|69|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060144020001|66|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060186002001|60|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060186005001|52|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060186010001|34|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060186020001|43|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060203002001|74|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060203005001|19|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060203010001|48|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060203020001|64|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060209002001|116|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060209005001|16|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060209010001|66|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060209020001|49|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060222002001|84|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060295002001|124|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060295005001|70|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060295010001|35|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060295020001|98|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060297002001|150|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060297010001|41|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060297020001|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060302002001|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060302005001|79|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060302020001|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060306002001|180|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060306005001|168|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060306010001|93|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060306020001|75|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060325002001|158|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060325005001|80|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060325010001|68|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060325020001|54|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060330002001|176|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060330005001|47|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060330010001|19|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060330020001|97|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060356005001|145|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060356010001|91|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060356020001|69|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060407002001|169|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060407005001|262|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060407010001|69|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060407020001|76|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060411002001|48|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060411010001|25|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060411020001|61|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060455002001|37|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060455005001|80|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060455010001|9|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060455020001|57|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060557005001|10|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060593002001|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060593005001|126|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060593010001|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060593020001|31|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060712002001|88|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060712010001|40|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060712020001|41|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060728002001|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060728005001|3|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060728020001|7|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060751002001|120|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060751005001|72|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060751010001|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060751020001|27|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060768005001|81|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060768010001|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060768020001|30|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060773020001|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060A80005001|16|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060D68002001|105|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060D68005001|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060D68010001|40|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000060D68020001|50|02/11/2020|SYSTEM|02/11/2020|Y|
002|F0000T0991000300|240|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000120991001001|2858|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000120991005001|196|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000120991010001|114|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000120991020001|118|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000150991001000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000150991004000|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000160143020000|5|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000160471001000|72|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000170991000900|121|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000170991003600|64|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000170991009000|17|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190000005002|59|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190000025001|401|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190016005002|220|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190016025001|53|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190184005002|155|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190184025001|52|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190200005002|471|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190200025001|81|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190209005002|280|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190209025001|175|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190224005002|115|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190224025001|75|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190238005002|58|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190238025001|138|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190303005002|125|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190303025001|109|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190306005002|175|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190306025001|78|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190319005002|35|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190319025001|37|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190320005001|120|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190320005002|420|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190320025001|89|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190410005002|194|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190410025001|131|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190412005002|165|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190412025001|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190427025001|34|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190432025001|27|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190473005002|195|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190473025001|334|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190604005002|104|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190604025001|83|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190610005002|34|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190753005002|85|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190753025001|42|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000190N43005002|9|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000210997002000|13|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000230533001000|96|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000230533004000|47|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000230533020000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000230772001000|7|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000280426004000|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000280533004000|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000280772001000|48|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000280772004000|13|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000340991002001|10|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000340991020009|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000350991002001|28|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000350991020009|16|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000390991020000|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000400991000900|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000420991000900|78|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000420991003600|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000420991009000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000450991003600|110|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000470991000900|436|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000470991003600|58|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000470991009000|33|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000470991020000|28|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000580991000900|108|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000580991003600|135|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000580991009000|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000620984018650|160|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000620985002001|188|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000630984018000|46|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000630985003001|41|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000630986000500|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000630986001000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000650991000900|72|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000650991003600|64|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000650991009000|19|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000670991000900|114|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000670991003600|28|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000680991009000|2|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000720000000500|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000720000004000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000730991004000|69|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000740991000200|220|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000740991001000|80|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000740SR6000500|92|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000760991000500|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000760991001000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000760991004000|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000770991001000|108|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000770991020000|24|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000790991004000|2|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000830991000900|118|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000830991003600|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000830991009000|5|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000910000010000|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000980991000500|240|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000980991001000|174|02/11/2020|SYSTEM|02/11/2020|Y|
002|F000980991004000|35|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001780991003600|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001780991004000|12|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001780991020000|7|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001800991001000|78|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001800991004000|129|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001800991020000|4|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001810991004000|40|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001810991020000|16|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001890000001000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001890000004000|28|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001890000010000|36|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001890000020000|21|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001980991000900|42|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001980991003600|29|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001980991009000|32|02/11/2020|SYSTEM|02/11/2020|Y|
002|F001980991020000|1|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002730GA0001000|56|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002730GA1001000|64|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002730GA2001000|43|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002730GA3001000|50|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002730GA4001000|70|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GA5001000|77|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GA6001000|57|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GA7001000|46|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GA8001000|77|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GA9001000|42|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GB0001000|63|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GB1001000|50|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GB2001000|68|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002740GB3001000|61|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002750G17001000|22|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002940000001000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002940000010000|6|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002940000020000|13|02/11/2020|SYSTEM|02/11/2020|Y|
002|F002960000005001|18|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003450991001000|120|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003450991004000|8|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003450991010000|20|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003810991001000|0|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003810991CLRNTS|3126|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003820991001000|173|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003820991CLRNTS|9568|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003830991001000|59|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003830991CLRNTS|1276|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003840991001000|2|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003840991CLRNTS|4688|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003850991001000|60|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003850991CLRNTS|4823|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003860991001000|102|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003860991CLRNTS|613|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003870991001000|10|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003870991CLRNTS|5874|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003880991001000|161|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003880991CLRNTS|9918|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003890991001000|35|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003890991CLRNTS|3848|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003900991001000|253|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003900991CLRNTS|572|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003910991001000|105|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003910991CLRNTS|14135|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003920991001000|117|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003920991CLRNTS|3060|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003930991001000|197|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003930991CLRNTS|20772|02/11/2020|SYSTEM|02/11/2020|Y|
002|F003940991001000|316|02/11/2020|SYSTEM|02/11/2020|Y|
