DEPO_CODE|SKU|NOP|SYS_DATE|SYSTEM|SYS_DATE1|Y
027|F00X980991020000|5|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA00000001000|54|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA00000004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA00000010000|5|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA00000020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA10000001000|90|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA10000004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA20991001000|7|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA20991004000|30|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA20991010000|20|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA30991000900|30|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA40991000900|10|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA40991003600|8|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA40991009000|4|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA40991018000|3|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA60991000900|8|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA60991009000|3|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA60991018000|10|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA70991000900|234|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA70991009000|16|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA70991018000|15|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XA80991000900|24|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB00000001000|120|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB00000004000|73|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB10991001000|24|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB10991004000|67|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB10991020000|8|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB20991000900|12|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB20991003600|21|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB20991009000|3|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB20991018000|1|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB30991000900|2|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB30991003600|8|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB60991000900|6|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00XB60991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00Z000Z11001000|9|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00Z000Z14001000|41|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00Z000Z15001000|20|31/03/2021|SYSTEM|31/03/2021|Y|
027|F00Z000Z27001000|383|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000134000500|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000134001000|42|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000134004000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000160000500|96|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000160001000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000160004000|39|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000160020000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000166000500|320|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000166001000|231|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000166004000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000166020000|31|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000209001000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000209004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000263000500|128|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000263001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000263004000|56|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000263020000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000274001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000274004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000356000500|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000356001000|79|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000356004000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000360000500|184|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000360001000|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000360004000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000360020000|21|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000362000500|32|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000362001000|60|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000362004000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000387000500|16|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000387001000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000387004000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000401000500|304|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000401001000|254|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000401004000|156|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000401010000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000401020000|43|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000416000500|48|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000416001000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000416004000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000432000500|64|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000432001000|563|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000432004000|16|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000432020000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000437000500|71|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000437001000|66|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000437004000|32|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000441000500|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000441001000|36|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000441004000|44|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000441020000|7|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000530000500|72|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000530001000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000530004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000530020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000533000500|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000533001000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000533004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000533020000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000553001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000561000500|81|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000561004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000561020000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000634000500|111|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000634001000|96|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000634004000|90|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000634020000|14|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000661001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000661020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000800000500|328|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000800001000|350|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000800004000|37|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000800020000|13|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000H60004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000000H61004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000020360020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000020561001000|42|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000020634020000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000020800020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000030991020000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040023000050|500|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040023000200|150|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040160000050|180|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040160000100|328|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040160000200|180|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040166000050|220|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040263000050|260|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040263000100|360|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040263000200|360|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040317000200|160|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040360000050|260|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040360000100|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040401000050|160|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040401000100|200|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040401000200|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040416000050|240|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040416000100|240|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040416000200|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040432000050|220|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040432000100|100|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040432000200|70|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040530000050|80|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040530000100|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040530000200|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040533000050|240|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040533000100|100|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040533000200|250|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040561000050|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040634000050|180|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040634000100|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040634000200|180|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040800000100|60|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000040800000200|54|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0000T0991005000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000120991005001|97|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000120991010001|33|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000120991020001|33|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000150991000500|384|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000150991001000|600|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000150991004000|202|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000150991010000|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000150991020000|57|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000170991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000170991009000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000170991018000|18|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000230166004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000230533004000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000280426001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000280426004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000280533001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000280772001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002F006C001000|515|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002F006D001000|440|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002F006E001000|134|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002G0000001000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002G0000004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002G0000010000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002G0000020000|7|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002H0991001000|42|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002H0991004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002H0991010000|7|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002H0991020000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002J0991001000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002J0991004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0002J0991020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000340991002001|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000340991020009|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000410991000900|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000420991000900|11|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000420991003600|16|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000420991009000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000420991020000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000470991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000470991009000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000470991020000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000490991020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000540991020000|11|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000580991000900|22|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000580991003600|26|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000580991009000|7|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000580991020000|34|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000620984018650|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000620985002001|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000630986000500|32|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000630986001000|18|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000630986004000|28|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000650991003600|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000650991009000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000680991000900|17|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000680991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000680991009000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000740991000200|80|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000740991000500|120|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000740991001000|65|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000740991004000|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000770991001000|22|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000770991004000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000770991010000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0007A0991000900|48|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0007A0991003600|16|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0007A0991009000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F0007C0991000900|36|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000830991000900|72|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000830991003600|72|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000830991009000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000830991020000|35|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000900720004001|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000900H64004001|76|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000900XYQ000600|74|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000910000020000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000980991000500|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000980991001000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F000980991004000|9|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001800991001000|17|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001800991004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001800991020000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001890000001000|108|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001890000004000|124|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001890000010000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001890000020000|161|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001980991000900|18|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001980991003600|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001980991009000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F001980991020000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002320000001000|88|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002320000004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002320000010000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002320000020000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002330991020000|9|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002750G05001000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002750G06001000|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002750G17001000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002930000001000|126|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002930000004000|104|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002930000010000|93|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002930000020000|131|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002940000001000|11|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002940000004000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002940000010000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002940000020000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002960000002001|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002960000005001|128|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002960000010001|131|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002960000020001|628|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002980000001000|44|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002980000004000|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002980000010000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F002980000020000|17|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003430991001000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003440991001000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003450991004000|93|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003450991010000|7|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003810991001000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003810991CLRNTS|46146|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003820991001000|21|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003820991CLRNTS|9557|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003830991001000|22|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003830991CLRNTS|2106|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003840991001000|86|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003840991CLRNTS|757|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003850991001000|52|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003850991CLRNTS|5201|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003860991001000|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003860991CLRNTS|41454|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003870991001000|36|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003870991CLRNTS|8155|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003880991001000|49|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003880991CLRNTS|7073|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003890991001000|28|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003890991CLRNTS|1832|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003900991001000|63|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003900991CLRNTS|537|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003910991001000|92|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003910991CLRNTS|1945|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003920991001000|34|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003920991CLRNTS|5258|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003930991001000|38|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003930991CLRNTS|4284|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003940991001000|25|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003940991CLRNTS|39816|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003950991001000|68|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003950991CLRNTS|2501|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003960991001000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003960991CLRNTS|42903|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003990991020001|150|31/03/2021|SYSTEM|31/03/2021|Y|
029|F003990991030002|101|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004140991001000|17|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004140991004000|20|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004140991010000|11|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004140991020000|13|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004170991001000|72|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004170991004000|36|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004170991010000|45|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004170991020000|68|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004210991020000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004220991000500|324|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004220991001000|432|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004220991004000|206|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004220991010000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004220991020000|25|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004320991004000|8|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004320991010000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004320991020000|23|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004330991001000|145|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004330991004000|44|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004330991010000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004330991020000|74|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004350991000500|28|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004350991004000|41|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004520991004000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004520991020000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004710991000500|144|31/03/2021|SYSTEM|31/03/2021|Y|
029|F004710991001000|40|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006650991020000|17|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006810991000900|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006810991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006810991018000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006850991003600|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006850991018000|6|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860001010000|9|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860001025000|23|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860991001000|14|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860991004000|26|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860991007500|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860K50005000|9|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006860K50012500|26|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870001010000|4|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870001025000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870991001000|29|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870991004000|14|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870991007500|1|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006870K50005000|9|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006970991000900|230|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006970991003600|147|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006970991009000|70|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006970991020000|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006980D98001000|219|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006980D98004000|22|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006980D98010000|2|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006980D98020000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006990991000900|18|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006990991003600|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006990991009000|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F006990991018000|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040000000500|448|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040000001000|180|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040000004000|87|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040000020000|13|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040401000500|160|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040401001000|30|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040401004000|24|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040401020000|19|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040800000500|472|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040800001000|288|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040800004000|32|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007040800020000|3|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007050991020000|10|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007090991000900|12|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007090991018000|5|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007120991001000|78|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007120991004000|89|31/03/2021|SYSTEM|31/03/2021|Y|
029|F007120991010000|35|31/03/2021|SYSTEM|31/03/2021|Y|
